id,cnt,center,bar_class,fill,nearest_x_label,nearest_y_label,text,type
16,"[[[533 204]]

 [[533 396]]

 [[547 396]]

 [[547 204]]]","(540, 300)",-,-,'11,"1,500",-,bar
17,"[[[742 215]]

 [[742 395]]

 [[755 395]]

 [[755 215]]]","(748, 305)",-,-,'13,"1,500",-,bar
18,"[[[230 216]]

 [[230 395]]

 [[243 395]]

 [[243 216]]]","(236, 305)",-,-,'07,"1,500",-,bar
19,"[[[704 217]]

 [[704 396]]

 [[718 396]]

 [[718 217]]]","(711, 306)",-,-,'13,"1,500",-,bar
20,"[[[249 234]]

 [[249 395]]

 [[262 395]]

 [[262 234]]]","(255, 314)",-,-,'07,"1,500",-,bar
21,"[[[666 241]]

 [[666 395]]

 [[679 395]]

 [[679 241]]]","(672, 318)",-,-,'12,"1,000",-,bar
22,"[[[723 246]]

 [[723 395]]

 [[736 395]]

 [[736 246]]]","(729, 320)",-,-,'13,"1,000",-,bar
23,"[[[514 248]]

 [[514 396]]

 [[528 396]]

 [[528 248]]]","(521, 322)",-,-,'10,"1,000",-,bar
24,"[[[211 252]]

 [[211 395]]

 [[224 395]]

 [[224 252]]]","(217, 323)",-,-,'06,"1,000",-,bar
25,"[[[628 256]]

 [[628 396]]

 [[642 396]]

 [[642 256]]]","(635, 326)",-,-,'12,"1,000",-,bar
26,"[[[192 257]]

 [[192 395]]

 [[205 395]]

 [[205 257]]]","(198, 326)",-,-,'06,"1,000",-,bar
27,"[[[552 262]]

 [[552 396]]

 [[566 396]]

 [[566 262]]]","(559, 329)",-,-,'11,"1,000",-,bar
28,"[[[325 285]]

 [[325 395]]

 [[338 395]]

 [[338 285]]]","(331, 340)",-,-,'08,"1,000",-,bar
29,"[[[154 296]]

 [[154 395]]

 [[167 395]]

 [[167 296]]]","(160, 345)",-,-,'06,"1,000",-,bar
30,"[[[495 298]]

 [[495 396]]

 [[509 396]]

 [[509 298]]]","(502, 347)",-,-,'10,"1,000",-,bar
31,"[[[135 309]]

 [[135 395]]

 [[148 395]]

 [[148 309]]]","(141, 352)",-,-,'05,500,-,bar
32,"[[[173 310]]

 [[173 396]]

 [[187 396]]

 [[187 310]]]","(180, 353)",-,-,'06,500,-,bar
33,"[[[647 321]]

 [[647 395]]

 [[660 395]]

 [[660 321]]]","(653, 358)",-,-,'12,500,-,bar
34,"[[[382 332]]

 [[382 395]]

 [[395 395]]

 [[395 332]]]","(388, 363)",-,-,'09,500,-,bar
35,"[[[116 340]]

 [[116 395]]

 [[129 395]]

 [[129 340]]]","(122, 367)",-,-,'05,500,-,bar
36,"[[[363 341]]

 [[363 395]]

 [[376 395]]

 [[376 341]]]","(369, 368)",-,-,'08,500,-,bar
37,"[[[ 78 350]]

 [[ 78 396]]

 [[ 92 396]]

 [[ 92 350]]]","(85, 373)",-,-,'05,500,-,bar
38,"[[[ 97 353]]

 [[ 97 396]]

 [[111 396]]

 [[111 353]]]","(104, 374)",-,-,'05,500,-,bar
39,"[[[477 376]]

 [[477 395]]

 [[490 395]]

 [[490 376]]]","(483, 385)",-,-,'10,0,-,bar
40,"[[[400 385]]

 [[400 396]]

 [[415 396]]

 [[415 385]]]","(407, 390)",-,-,'09,0,-,bar
41,"[[[419 398]]

 [[419 403]]

 [[433 403]]

 [[433 398]]]","(426, 400)",-,-,'09,0,-,bar
42,"[[[438 398]]

 [[438 443]]

 [[452 443]]

 [[452 398]]]","(445, 420)",-,-,'09,0,-,bar
43,"[[[457 398]]

 [[457 411]]

 [[471 411]]

 [[471 398]]]","(464, 404)",-,-,'10,0,-,bar
