id,cnt,center,bar_class,fill,nearest_x_label,nearest_y_label,text,type
18,"[[[224 236]]

 [[224 459]]

 [[236 459]]

 [[236 236]]]","(230, 347)",US,[135  87 171],'94,400,-,bar
19,"[[[257 249]]

 [[257 459]]

 [[269 459]]

 [[269 249]]]","(263, 354)",US,[135  87 171],'95,400,-,bar
20,"[[[453 255]]

 [[453 460]]

 [[453 256]]

 [[454 255]]

 [[467 255]]]","(474, 357)",-,-,'01,400,-,bar
21,"[[[454 257]]

 [[454 459]]

 [[466 459]]

 [[466 257]]]","(460, 358)",US,[135  87 171],'01,400,-,bar
22,"[[[421 259]]

 [[421 459]]

 [[433 459]]

 [[433 259]]]","(427, 359)",US,[135  87 171],'00,400,-,bar
23,"[[[290 261]]

 [[290 459]]

 [[302 459]]

 [[302 261]]]","(296, 360)",US,[135  87 171],'96,400,-,bar
24,"[[[323 262]]

 [[323 459]]

 [[335 459]]

 [[335 262]]]","(329, 360)",US,[135  87 171],'97,400,-,bar
25,"[[[388 266]]

 [[388 459]]

 [[401 459]]

 [[401 266]]]","(394, 362)",US,[135  87 171],'99,400,-,bar
26,"[[[356 267]]

 [[356 459]]

 [[368 459]]

 [[368 267]]]","(362, 363)",US,[135  87 171],'98,400,-,bar
27,"[[[897 363]]

 [[897 459]]

 [[909 459]]

 [[909 363]]]","(903, 411)",China,[229 178  81],'14,200,-,bar
28,"[[[864 372]]

 [[864 459]]

 [[876 459]]

 [[876 372]]]","(870, 415)",China,[229 178  81],'13,200,-,bar
29,"[[[831 378]]

 [[831 459]]

 [[843 459]]

 [[843 378]]]","(837, 418)",China,[229 178  81],'12,200,-,bar
30,"[[[798 386]]

 [[798 459]]

 [[810 459]]

 [[810 386]]]","(804, 422)",China,[229 178  81],'11,200,-,bar
31,"[[[765 391]]

 [[765 459]]

 [[777 459]]

 [[777 391]]]","(771, 425)",China,[229 178  81],'10,200,-,bar
32,"[[[732 395]]

 [[732 459]]

 [[745 459]]

 [[745 395]]]","(738, 427)",China,[229 178  81],'09,200,-,bar
33,"[[[699 406]]

 [[699 459]]

 [[712 459]]

 [[712 406]]]","(705, 432)",China,[229 178  81],'08,200,-,bar
34,"[[[667 411]]

 [[667 459]]

 [[679 459]]

 [[679 411]]]","(673, 435)",China,[229 178  81],'07,0,-,bar
35,"[[[633 418]]

 [[633 459]]

 [[646 459]]

 [[646 418]]]","(639, 438)",China,[229 178  81],'06,0,-,bar
36,"[[[601 425]]

 [[601 459]]

 [[613 459]]

 [[613 425]]]","(607, 442)",China,[229 178  81],'05,0,-,bar
37,"[[[567 428]]

 [[567 460]]

 [[580 460]]

 [[580 428]]]","(573, 444)",China,[229 178  81],'04,0,-,bar
38,"[[[535 432]]

 [[535 459]]

 [[547 459]]

 [[547 432]]]","(541, 445)",China,[229 178  81],'03,0,-,bar
39,"[[[502 434]]

 [[502 459]]

 [[514 459]]

 [[514 434]]]","(508, 446)",China,[229 178  81],'02,0,-,bar
40,"[[[469 438]]

 [[469 459]]

 [[481 459]]

 [[481 438]]]","(475, 448)",China,[229 178  81],'01,0,-,bar
41,"[[[436 442]]

 [[436 459]]

 [[448 459]]

 [[448 442]]]","(442, 450)",China,[229 178  81],'00,0,-,bar
42,"[[[403 444]]

 [[403 459]]

 [[415 459]]

 [[415 444]]]","(409, 451)",China,[229 178  81],'99,0,-,bar
43,"[[[370 446]]

 [[370 459]]

 [[383 459]]

 [[383 446]]]","(376, 452)",China,[229 178  81],'98,0,-,bar
44,"[[[172 448]]

 [[172 459]]

 [[185 459]]

 [[185 448]]]","(178, 453)",China,[229 178  81],'92,0,-,bar
45,"[[[304 448]]

 [[304 459]]

 [[317 459]]

 [[317 448]]]","(310, 453)",China,[229 178  81],'96,0,-,bar
46,"[[[337 448]]

 [[337 459]]

 [[350 459]]

 [[350 448]]]","(343, 453)",China,[229 178  81],'97,0,-,bar
47,"[[[205 449]]

 [[205 459]]

 [[218 459]]

 [[218 449]]]","(211, 454)",China,[229 178  81],'93,0,-,bar
48,"[[[271 449]]

 [[271 459]]

 [[284 459]]

 [[284 449]]]","(277, 454)",China,[229 178  81],'95,0,-,bar
49,"[[[139 450]]

 [[139 459]]

 [[152 459]]

 [[152 450]]]","(145, 454)",China,[229 178  81],'91,0,-,bar
50,"[[[238 450]]

 [[238 459]]

 [[251 459]]

 [[251 450]]]","(244, 454)",China,[229 178  81],'94,0,-,bar
51,"[[[107 451]]

 [[107 459]]

 [[119 459]]

 [[119 451]]]","(113, 455)",China,[229 178  81],0,0,-,bar
52,"[[[ 74 452]]

 [[ 74 459]]

 [[ 86 459]]

 [[ 86 452]]]","(80, 455)",China,[229 178  81],'8,0,-,bar
53,"[[[ 3 11]]

 [[ 3 21]]

 [[14 21]]

 [[14 11]]]","(8, 16)",-,"(135, 87, 171)",-,-,US,legend
54,"[[[61 11]]

 [[61 21]]

 [[72 21]]

 [[72 11]]]","(66, 16)",-,"(229, 178, 81)",-,-,China,legend
