id,cnt,center,bar_class,fill,nearest_x_label,nearest_y_label,text,type
24,"[[[437 312]]

 [[437 459]]

 [[450 459]]

 [[450 312]]]","(443, 385)",-,-,'09,"20,000",-,bar
25,"[[[455 315]]

 [[455 459]]

 [[468 459]]

 [[468 315]]]","(461, 387)",-,-,'09,"20,000",-,bar
26,"[[[492 315]]

 [[492 459]]

 [[505 459]]

 [[505 315]]]","(498, 387)",-,-,'10,"20,000",-,bar
27,"[[[382 316]]

 [[382 459]]

 [[395 459]]

 [[395 316]]]","(388, 387)",-,-,'08,"20,000",-,bar
28,"[[[474 316]]

 [[474 459]]

 [[486 459]]

 [[486 316]]]","(480, 387)",-,-,'10,"20,000",-,bar
29,"[[[364 320]]

 [[364 459]]

 [[377 459]]

 [[377 320]]]","(370, 389)",-,-,'08,"20,000",-,bar
30,"[[[346 337]]

 [[346 459]]

 [[358 459]]

 [[358 337]]]","(352, 398)",-,-,'08,"20,000",-,bar
31,"[[[327 344]]

 [[327 459]]

 [[340 459]]

 [[340 344]]]","(333, 401)",-,-,'08,"20,000",-,bar
32,"[[[309 359]]

 [[309 459]]

 [[322 459]]

 [[322 359]]]","(315, 409)",-,-,'07,"10,000",-,bar
33,"[[[291 371]]

 [[291 459]]

 [[303 459]]

 [[303 371]]]","(297, 415)",-,-,'07,"10,000",-,bar
34,"[[[272 382]]

 [[272 386]]

 [[273 387]]

 [[273 459]]

 [[285 459]]

 [[285 382]]]","(278, 420)",-,-,'07,"10,000",-,bar
35,"[[[254 392]]

 [[254 459]]

 [[267 459]]

 [[267 392]]]","(260, 425)",-,-,'07,"10,000",-,bar
36,"[[[236 403]]

 [[236 459]]

 [[249 459]]

 [[249 403]]]","(242, 431)",-,-,'06,"10,000",-,bar
37,"[[[217 411]]

 [[217 459]]

 [[230 459]]

 [[230 411]]]","(223, 435)",-,-,'06,"10,000",-,bar
38,"[[[199 419]]

 [[199 459]]

 [[212 459]]

 [[212 419]]]","(205, 439)",-,-,'06,"10,000",-,bar
39,"[[[181 424]]

 [[181 459]]

 [[194 459]]

 [[194 424]]]","(187, 441)",-,-,'06,0,-,bar
40,"[[[163 431]]

 [[163 459]]

 [[175 459]]

 [[175 431]]]","(169, 445)",-,-,'05,0,-,bar
41,"[[[144 435]]

 [[144 459]]

 [[158 459]]

 [[158 435]]]","(151, 447)",-,-,'05,0,-,bar
42,"[[[126 439]]

 [[126 459]]

 [[139 459]]

 [[139 439]]]","(132, 449)",-,-,'05,0,-,bar
43,"[[[ 89 444]]

 [[ 89 459]]

 [[103 459]]

 [[103 444]]]","(96, 451)",-,-,'05,0,-,bar
