id,cnt,center,bar_class,fill,nearest_x_label,nearest_y_label,text,type
14,"[[[205 375]]

 [[205 459]]

 [[222 459]]

 [[222 375]]]","(213, 417)",Advertising,[209  80   0],'12,1.125,-,bar
15,"[[[250 382]]

 [[250 459]]

 [[267 459]]

 [[267 382]]]","(258, 420)",Advertising,[209  80   0],'12,1.125,-,bar
16,"[[[160 388]]

 [[160 459]]

 [[177 459]]

 [[177 388]]]","(168, 423)",Advertising,[209  80   0],'11,1.125,-,bar
17,"[[[116 390]]

 [[116 459]]

 [[132 459]]

 [[132 390]]]","(124, 424)",Advertising,[209  80   0],'11,1.125,-,bar
18,"[[[ 72 403]]

 [[ 72 459]]

 [[ 88 459]]

 [[ 88 403]]]","(80, 431)",Advertising,[209  80   0],'11,1.125,-,bar
19,"[[[403 438]]

 [[403 459]]

 [[420 459]]

 [[420 438]]]","(411, 448)",Payments and other,[209  80   0],'13,0,-,bar
20,"[[[759 438]]

 [[759 459]]

 [[776 459]]

 [[776 438]]]","(767, 448)",Payments and other,[209  80   0],'15,0,-,bar
21,"[[[581 439]]

 [[581 459]]

 [[598 459]]

 [[598 439]]]","(589, 449)",Payments and other,[209  80   0],'14,0,-,bar
22,"[[[714 439]]

 [[714 459]]

 [[731 459]]

 [[731 439]]]","(722, 449)",Payments and other,[209  80   0],'15,0,-,bar
23,"[[[626 440]]

 [[626 459]]

 [[643 459]]

 [[643 440]]]","(634, 449)",-,-,'14,0,-,bar
24,"[[[670 440]]

 [[670 459]]

 [[687 459]]

 [[687 440]]]","(678, 449)",-,-,'14,0,-,bar
25,"[[[536 441]]

 [[536 459]]

 [[553 459]]

 [[553 441]]]","(544, 450)",Payments and other,[209  80   0],'14,0,-,bar
26,"[[[804 441]]

 [[804 459]]

 [[821 459]]

 [[821 441]]]","(812, 450)",Payments and other,[209  80   0],'15,0,-,bar
27,"[[[448 442]]

 [[448 459]]

 [[465 459]]

 [[465 442]]]","(456, 450)",-,-,'13,0,-,bar
28,"[[[492 442]]

 [[492 459]]

 [[509 459]]

 [[509 442]]]","(500, 450)",-,-,'13,0,-,bar
29,"[[[848 442]]

 [[848 459]]

 [[865 459]]

 [[865 442]]]","(856, 450)",-,-,'15,0,-,bar
30,"[[[893 443]]

 [[893 459]]

 [[910 459]]

 [[910 443]]]","(901, 451)",Payments and other,[209  80   0],'15,0,-,bar
31,"[[[224 444]]

 [[224 459]]

 [[241 459]]

 [[241 444]]]","(232, 451)",Payments and other,[209  80   0],'12,0,-,bar
32,"[[[269 444]]

 [[269 459]]

 [[286 459]]

 [[286 444]]]","(277, 451)",-,-,'12,0,-,bar
33,"[[[314 444]]

 [[314 459]]

 [[331 459]]

 [[331 444]]]","(322, 451)",Payments and other,[209  80   0],'12,0,-,bar
34,"[[[358 445]]

 [[358 459]]

 [[375 459]]

 [[375 445]]]","(366, 452)",Payments and other,[209  80   0],'13,0,-,bar
35,"[[[179 447]]

 [[179 459]]

 [[197 459]]

 [[197 447]]]","(188, 453)",Payments and other,[209  80   0],'12,0,-,bar
36,"[[[135 450]]

 [[135 459]]

 [[152 459]]

 [[152 450]]]","(143, 454)",Payments and other,[209  80   0],'11,0,-,bar
37,"[[[ 91 453]]

 [[ 91 459]]

 [[108 459]]

 [[108 453]]]","(99, 456)",Payments and other,[209  80   0],'11,0,-,bar
38,"[[[ 3 11]]

 [[ 3 21]]

 [[14 21]]

 [[14 11]]]","(8, 16)",-,"(229, 178, 81)",-,-,Advertising,legend
39,"[[[135  11]]

 [[135  21]]

 [[145  21]]

 [[145  11]]]","(140, 16)",-,"(159, 96, 0)",-,-,Payments and other,legend
